customer_id,segment,age,preferred_channel,frequency,monetary_total,monetary_avg,monetary_std,n_channels,n_categories,recency_days,active_span_days,tenure_days,churned
241,bargain_hunter,70.0,mobile_app,4.0,79.10000000000001,19.775000000000002,10.983838126993678,3.0,4.0,23.0,188.0,220,1
242,one_off,27.0,mobile_app,1.0,49.78,49.78,0.0,1.0,1.0,111.0,0.0,261,1
243,bargain_hunter,44.0,mobile_app,6.0,143.63,23.938333333333333,26.19365756565254,3.0,4.0,20.0,71.0,127,0
244,regular,33.0,web,12.0,723.3199999999999,60.276666666666664,41.47773692724881,3.0,5.0,83.0,248.0,337,0
245,regular,42.0,in_store,16.0,1142.6,71.4125,49.98548475974467,3.0,4.0,25.0,318.0,352,0
246,bargain_hunter,57.0,web,4.0,106.3,26.575,9.050165744338607,3.0,1.0,6.0,138.0,183,0
247,bargain_hunter,60.0,in_store,5.0,191.95000000000002,38.39,17.460294957416956,2.0,4.0,2.0,216.0,252,0
248,loyal_vip,26.0,web,23.0,3294.67,143.24652173913043,117.25450693445727,3.0,5.0,3.0,127.0,130,0
249,bargain_hunter,24.0,mobile_app,5.0,151.87,30.374000000000002,8.09503119203379,3.0,2.0,48.0,172.0,273,1
250,one_off,28.0,web,2.0,49.809999999999995,24.904999999999998,13.894648250315656,1.0,2.0,215.0,0.0,319,1
251,bargain_hunter,30.0,mobile_app,5.0,125.30999999999999,25.061999999999998,30.991673397866077,3.0,4.0,11.0,159.0,201,0
252,regular,52.0,mobile_app,3.0,108.16,36.053333333333335,17.06362310101033,3.0,3.0,12.0,5.0,22,1
253,bargain_hunter,35.0,web,8.0,99.03,12.37875,7.304126891207267,3.0,4.0,36.0,291.0,345,1
254,loyal_vip,18.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17,0
255,bargain_hunter,20.0,web,1.0,15.49,15.49,0.0,1.0,1.0,9.0,0.0,10,0
256,regular,41.0,web,2.0,26.700000000000003,13.350000000000001,13.23703894381217,2.0,1.0,7.0,27.0,194,1
257,bargain_hunter,44.0,web,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,163,1
258,loyal_vip,55.0,web,22.0,2820.25,128.1931818181818,108.19573243878598,3.0,5.0,3.0,150.0,158,0
259,bargain_hunter,27.0,web,3.0,44.510000000000005,14.836666666666668,10.803575025579882,2.0,3.0,49.0,66.0,150,0
260,one_off,22.0,web,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33,1
261,regular,30.0,web,15.0,612.27,40.818,32.61792828666906,3.0,5.0,39.0,252.0,292,0
262,bargain_hunter,57.0,web,5.0,123.93,24.786,22.55791945193528,3.0,3.0,36.0,102.0,142,0
263,bargain_hunter,46.0,web,1.0,104.96,104.96,0.0,1.0,1.0,36.0,0.0,61,1
264,regular,45.0,in_store,4.0,181.72,45.43,14.603851090266112,2.0,3.0,16.0,142.0,159,1
265,one_off,44.0,mobile_app,1.0,34.87,34.87,0.0,1.0,1.0,83.0,0.0,86,1
266,regular,39.0,mobile_app,22.0,1750.15,79.55227272727274,86.21014877455903,3.0,5.0,19.0,260.0,298,1
267,one_off,45.0,web,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,70,1
268,regular,45.0,web,13.0,787.86,60.604615384615386,40.73112888512188,3.0,4.0,3.0,299.0,327,0
269,one_off,38.0,mobile_app,1.0,63.84,63.84,0.0,1.0,1.0,43.0,0.0,271,0
270,bargain_hunter,18.0,mobile_app,5.0,72.94,14.588,7.15098384839457,2.0,4.0,54.0,200.0,276,1
271,bargain_hunter,32.0,web,7.0,173.09,24.72714285714286,17.782530485737695,3.0,3.0,11.0,155.0,229,0
272,regular,24.0,mobile_app,5.0,132.84,26.568,15.886894599008329,2.0,3.0,43.0,130.0,181,0
273,regular,18.0,web,8.0,511.88,63.985,65.91317297345479,3.0,4.0,22.0,112.0,161,0
274,regular,18.0,web,11.0,678.7,61.7,29.998434292475995,3.0,4.0,37.0,153.0,200,1
275,loyal_vip,34.0,in_store,54.0,5256.07,97.33462962962962,62.73594379779315,3.0,5.0,18.0,326.0,345,0
276,regular,44.0,mobile_app,16.0,479.78,29.98625,17.180066307594196,3.0,5.0,9.0,260.0,285,0
277,bargain_hunter,69.0,mobile_app,2.0,37.44,18.72,2.9698484809834977,1.0,2.0,16.0,1.0,89,1
278,bargain_hunter,27.0,mobile_app,3.0,65.48,21.826666666666668,20.59127566066108,2.0,3.0,13.0,103.0,223,0
279,bargain_hunter,34.0,mobile_app,4.0,91.27,22.8175,7.786780999446006,2.0,2.0,14.0,212.0,283,1
280,regular,39.0,mobile_app,8.0,420.3,52.5375,32.475042615170544,2.0,4.0,37.0,119.0,167,0
281,loyal_vip,60.0,mobile_app,65.0,7529.14,115.83292307692308,74.37228742370786,3.0,5.0,14.0,234.0,248,0
282,loyal_vip,51.0,mobile_app,32.0,3903.91,121.9971875,87.38193643090845,3.0,5.0,4.0,325.0,338,0
283,loyal_vip,38.0,web,15.0,1354.23,90.282,54.72726105751267,3.0,5.0,3.0,204.0,212,0
284,one_off,58.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,255,1
285,loyal_vip,35.0,mobile_app,5.0,633.86,126.772,60.56545772963332,3.0,3.0,14.0,40.0,96,0
286,bargain_hunter,46.0,web,9.0,137.41,15.267777777777777,10.999895201520987,3.0,3.0,36.0,189.0,345,1
287,bargain_hunter,18.0,mobile_app,4.0,122.30000000000001,30.575000000000003,17.31926576580736,2.0,2.0,54.0,54.0,110,1
288,bargain_hunter,40.0,web,19.0,445.95,23.471052631578946,15.272467200356495,3.0,5.0,28.0,283.0,319,1
289,loyal_vip,46.0,web,17.0,1884.87,110.87470588235294,46.32482772737085,3.0,5.0,1.0,301.0,305,0
290,bargain_hunter,54.0,web,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,110,1
291,bargain_hunter,52.0,mobile_app,5.0,99.95,19.990000000000002,20.392159032333975,2.0,5.0,5.0,27.0,32,0
292,one_off,33.0,mobile_app,1.0,63.13,63.13,0.0,1.0,1.0,16.0,0.0,24,1
293,regular,32.0,mobile_app,4.0,159.81,39.9525,27.558965117241492,2.0,3.0,57.0,63.0,145,1
294,bargain_hunter,47.0,web,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72,0
295,loyal_vip,18.0,mobile_app,4.0,330.15,82.5375,78.16073412099796,2.0,3.0,1.0,13.0,20,0
296,regular,41.0,web,7.0,327.90999999999997,46.84428571428571,34.483459734169585,2.0,4.0,21.0,284.0,328,1
297,regular,,web,8.0,313.82,39.2275,10.790426643226724,2.0,4.0,39.0,111.0,176,0
298,bargain_hunter,30.0,web,2.0,22.89,11.445,10.429825022501577,1.0,2.0,25.0,3.0,55,1
299,bargain_hunter,42.0,mobile_app,7.0,167.61,23.944285714285716,15.162851377783861,3.0,4.0,50.0,155.0,232,1
300,one_off,46.0,mobile_app,3.0,69.22,23.073333333333334,12.32543846414128,1.0,3.0,24.0,260.0,344,1
301,regular,36.0,mobile_app,4.0,166.17,41.5425,13.68255184532476,3.0,3.0,12.0,23.0,39,1
302,regular,18.0,mobile_app,16.0,703.72,43.9825,44.23260795687573,3.0,5.0,48.0,244.0,363,0
303,regular,29.0,web,16.0,933.04,58.315,57.00377566442419,3.0,5.0,3.0,283.0,315,1
304,bargain_hunter,44.0,mobile_app,9.0,252.2,28.022222222222222,16.694255582218826,3.0,5.0,54.0,110.0,176,0
305,regular,37.0,in_store,15.0,855.1,57.00666666666667,53.92573870832087,3.0,5.0,56.0,135.0,234,0
306,bargain_hunter,51.0,web,6.0,108.15,18.025000000000002,5.670589916401997,3.0,5.0,10.0,54.0,81,0
307,one_off,32.0,mobile_app,2.0,40.89,20.445,5.027529214236353,1.0,2.0,69.0,21.0,184,1
308,loyal_vip,54.0,mobile_app,27.0,3507.9,129.92222222222222,81.79804588287186,3.0,5.0,1.0,144.0,151,0
309,one_off,33.0,web,3.0,221.57999999999998,73.86,36.51176248827219,2.0,1.0,7.0,79.0,98,1
310,loyal_vip,42.0,mobile_app,2.0,345.63,172.815,81.1263610055326,1.0,1.0,4.0,1.0,15,1
311,bargain_hunter,57.0,web,1.0,46.87,46.87,0.0,1.0,1.0,89.0,0.0,142,1
312,regular,42.0,web,2.0,171.94,85.97,9.263098833543769,2.0,2.0,1.0,12.0,25,0
313,regular,54.0,web,30.0,1792.96,59.76533333333334,48.06731520757496,3.0,5.0,20.0,286.0,310,0
314,regular,56.0,mobile_app,11.0,590.88,53.71636363636364,42.01907620896188,3.0,4.0,17.0,266.0,294,0
315,regular,41.0,web,10.0,429.76,42.976,44.024304701431056,3.0,4.0,3.0,214.0,224,1
316,regular,43.0,web,13.0,569.11,43.777692307692305,38.94189392626022,3.0,4.0,36.0,218.0,256,0
317,bargain_hunter,40.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65,1
318,bargain_hunter,44.0,web,3.0,53.0,17.666666666666668,21.396133607110734,3.0,2.0,2.0,109.0,135,0
319,loyal_vip,36.0,mobile_app,33.0,4089.2,123.9151515151515,67.74273836181686,3.0,5.0,1.0,304.0,320,0
320,bargain_hunter,34.0,web,7.0,201.51,28.787142857142857,19.385827911377003,3.0,4.0,5.0,170.0,189,1
321,regular,45.0,mobile_app,9.0,619.96,68.88444444444445,47.07763139515175,2.0,5.0,20.0,128.0,166,0
322,bargain_hunter,74.0,mobile_app,3.0,55.18,18.393333333333334,11.974311392866534,1.0,3.0,9.0,24.0,64,0
323,loyal_vip,42.0,web,38.0,5183.24,136.40105263157895,95.78488871930753,3.0,5.0,16.0,290.0,307,0
324,regular,34.0,in_store,2.0,42.25,21.125,17.416040020624663,2.0,2.0,1.0,31.0,94,0
325,bargain_hunter,32.0,mobile_app,6.0,250.06,41.67666666666667,17.418865251980872,3.0,4.0,1.0,162.0,178,1
326,bargain_hunter,42.0,mobile_app,7.0,200.48000000000002,28.640000000000004,20.20659298347943,3.0,4.0,35.0,195.0,230,0
327,loyal_vip,37.0,mobile_app,69.0,8039.14,116.50927536231885,85.67014490129193,3.0,5.0,15.0,316.0,333,0
328,bargain_hunter,39.0,web,2.0,29.39,14.695,16.935207409417814,2.0,2.0,28.0,12.0,43,1
329,bargain_hunter,27.0,mobile_app,3.0,26.35,8.783333333333333,5.620109726093729,2.0,3.0,108.0,105.0,256,1
330,bargain_hunter,26.0,web,9.0,233.23,25.91444444444444,21.634578289806754,2.0,5.0,12.0,296.0,326,1
331,regular,27.0,mobile_app,8.0,284.02,35.5025,19.56081414461065,3.0,4.0,25.0,199.0,247,0
332,bargain_hunter,57.0,mobile_app,5.0,154.6,30.919999999999998,20.723648327454313,3.0,3.0,40.0,81.0,122,0
333,bargain_hunter,46.0,web,8.0,271.89,33.98625,32.52603042729227,2.0,3.0,25.0,315.0,352,1
334,regular,,mobile_app,13.0,825.17,63.47461538461538,51.202038633792796,3.0,4.0,15.0,178.0,238,0
335,bargain_hunter,48.0,mobile_app,2.0,72.37,36.185,11.2642110243017,1.0,2.0,124.0,46.0,190,1
336,regular,31.0,web,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
337,bargain_hunter,51.0,mobile_app,2.0,67.53,33.765,1.8879751057680831,2.0,2.0,41.0,74.0,161,0
338,loyal_vip,34.0,mobile_app,4.0,245.76999999999998,61.442499999999995,80.05206737909188,2.0,2.0,1.0,12.0,20,0
339,one_off,45.0,mobile_app,1.0,82.35,82.35,0.0,1.0,1.0,134.0,0.0,142,1
340,bargain_hunter,60.0,web,6.0,52.41,8.735,5.528054811595124,3.0,3.0,122.0,233.0,365,1
341,regular,42.0,web,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24,1
342,regular,41.0,web,21.0,1205.85,57.421428571428564,38.11896972449731,3.0,5.0,28.0,247.0,279,1
343,bargain_hunter,53.0,web,6.0,192.55,32.09166666666667,33.316462847467264,1.0,3.0,12.0,175.0,225,0
344,regular,38.0,mobile_app,5.0,355.86,71.172,27.719441192058692,2.0,4.0,5.0,137.0,164,1
345,bargain_hunter,51.0,web,5.0,116.96,23.392,19.9683341818991,3.0,3.0,18.0,115.0,199,0
346,regular,27.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,0
347,bargain_hunter,60.0,web,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16,1
348,loyal_vip,60.0,web,10.0,871.61,87.161,87.43353862601391,3.0,5.0,6.0,114.0,127,0
349,bargain_hunter,49.0,web,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,119,1
350,regular,33.0,mobile_app,16.0,822.35,51.396875,33.95467443887513,3.0,5.0,5.0,179.0,222,0
351,bargain_hunter,43.0,web,2.0,21.94,10.97,4.935605332682102,2.0,2.0,32.0,79.0,112,1
352,regular,18.0,in_store,8.0,355.99,44.49875,30.538393838155365,3.0,4.0,5.0,65.0,91,0
353,bargain_hunter,53.0,web,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,1
354,bargain_hunter,43.0,web,11.0,260.62,23.69272727272727,10.150477910826753,3.0,5.0,32.0,136.0,173,0
355,bargain_hunter,27.0,web,9.0,165.02,18.33555555555556,8.790681303390414,3.0,3.0,9.0,245.0,319,1
356,loyal_vip,38.0,web,14.0,1906.56,136.18285714285713,63.52491932953694,3.0,3.0,11.0,129.0,141,0
357,loyal_vip,46.0,web,9.0,1231.18,136.79777777777778,93.66989574801738,3.0,4.0,5.0,87.0,92,0
358,bargain_hunter,51.0,mobile_app,1.0,36.19,36.19,0.0,1.0,1.0,99.0,0.0,185,1
359,regular,48.0,mobile_app,19.0,1199.3500000000001,63.12368421052632,52.73967178620814,3.0,5.0,8.0,296.0,353,0
360,loyal_vip,53.0,web,5.0,821.05,164.20999999999998,129.36173642155552,3.0,3.0,1.0,23.0,26,1
361,regular,43.0,web,1.0,84.93,84.93,0.0,1.0,1.0,22.0,0.0,31,1
362,regular,48.0,web,5.0,193.63000000000002,38.726000000000006,46.08398561322577,3.0,3.0,49.0,74.0,129,1
363,regular,48.0,web,17.0,908.75,53.455882352941174,38.45812772659759,3.0,5.0,5.0,325.0,350,0
364,regular,56.0,in_store,5.0,236.31,47.262,30.22594779324546,2.0,3.0,13.0,39.0,65,0
365,bargain_hunter,19.0,mobile_app,4.0,110.03999999999999,27.509999999999998,17.27020362744265,3.0,4.0,9.0,75.0,87,0
366,regular,64.0,in_store,3.0,251.60000000000002,83.86666666666667,25.42835097550239,2.0,3.0,2.0,29.0,44,0
367,bargain_hunter,25.0,web,5.0,88.59,17.718,10.482388563681466,3.0,4.0,41.0,249.0,299,1
368,bargain_hunter,45.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,107,1
369,bargain_hunter,55.0,web,5.0,143.46,28.692,17.060132473108176,2.0,4.0,35.0,113.0,224,0
370,bargain_hunter,34.0,web,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,168,1
371,bargain_hunter,45.0,in_store,1.0,44.34,44.34,0.0,1.0,1.0,33.0,0.0,73,1
372,regular,24.0,mobile_app,11.0,514.48,46.77090909090909,36.14212125887064,3.0,5.0,25.0,95.0,121,1
373,regular,26.0,mobile_app,1.0,18.33,18.33,0.0,1.0,1.0,23.0,0.0,39,1
374,bargain_hunter,,web,6.0,166.45,27.741666666666664,15.264393098537086,2.0,3.0,1.0,198.0,326,0
375,bargain_hunter,54.0,mobile_app,2.0,64.87,32.435,7.997377695219854,1.0,2.0,39.0,38.0,159,1
376,bargain_hunter,43.0,web,1.0,23.6,23.6,0.0,1.0,1.0,2.0,0.0,3,0
377,regular,44.0,web,1.0,31.14,31.14,0.0,1.0,1.0,17.0,0.0,30,1
378,bargain_hunter,48.0,web,8.0,203.65,25.45625,11.197946160537018,3.0,5.0,12.0,223.0,241,1
379,loyal_vip,39.0,web,20.0,1992.32,99.616,58.46070226634028,3.0,5.0,23.0,148.0,180,0
380,regular,27.0,mobile_app,29.0,1746.44,60.222068965517245,51.47270111284443,3.0,5.0,4.0,298.0,306,0
381,regular,41.0,web,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19,0
382,regular,56.0,mobile_app,12.0,871.3,72.60833333333333,51.98566005654975,2.0,4.0,22.0,338.0,360,1
383,regular,26.0,mobile_app,17.0,1290.02,75.8835294117647,29.957546616248564,3.0,5.0,9.0,213.0,290,0
384,regular,43.0,web,6.0,368.57,61.428333333333335,38.06881107503446,3.0,4.0,7.0,96.0,131,0
385,regular,28.0,mobile_app,29.0,1507.83,51.99413793103448,35.991176350921805,3.0,5.0,44.0,312.0,358,0
386,loyal_vip,52.0,web,17.0,2594.84,152.63764705882355,106.75779769701906,3.0,5.0,10.0,125.0,139,0
387,bargain_hunter,18.0,web,1.0,69.98,69.98,0.0,1.0,1.0,4.0,0.0,19,1
388,regular,18.0,web,2.0,35.73,17.865,6.314463555995867,2.0,2.0,13.0,5.0,73,0
389,loyal_vip,35.0,web,25.0,3404.51,136.18040000000002,96.99561822061861,3.0,5.0,9.0,224.0,233,0
390,bargain_hunter,52.0,mobile_app,7.0,124.25999999999999,17.75142857142857,15.793305996076766,3.0,3.0,33.0,161.0,194,1
391,regular,20.0,web,13.0,801.89,61.683846153846154,34.91911094192346,3.0,5.0,10.0,203.0,233,0
392,regular,43.0,web,1.0,101.52,101.52,0.0,1.0,1.0,95.0,0.0,145,1
393,one_off,44.0,mobile_app,3.0,90.91,30.30333333333333,23.50873525592845,2.0,3.0,178.0,85.0,338,1
394,regular,,web,13.0,518.8199999999999,39.90923076923077,25.301598915726807,3.0,5.0,2.0,97.0,120,1
395,loyal_vip,47.0,web,15.0,2114.25,140.95,89.67465400785537,3.0,5.0,21.0,256.0,334,0
396,regular,47.0,web,3.0,66.15,22.05,25.003053813484463,2.0,3.0,23.0,38.0,79,1
397,regular,55.0,mobile_app,5.0,251.19,50.238,25.615420550910343,3.0,2.0,41.0,94.0,135,1
398,one_off,34.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21,1
399,regular,27.0,mobile_app,12.0,790.13,65.84416666666667,39.40781866545898,3.0,4.0,8.0,202.0,228,0
400,one_off,44.0,mobile_app,1.0,53.38,53.38,0.0,1.0,1.0,73.0,0.0,121,1
401,regular,47.0,mobile_app,14.0,1177.71,84.12214285714286,41.44936376584575,3.0,4.0,4.0,258.0,262,0
402,bargain_hunter,37.0,web,6.0,172.49,28.748333333333335,10.150758428150414,2.0,4.0,17.0,103.0,160,1
403,bargain_hunter,43.0,mobile_app,2.0,70.53,35.265,18.9858170748588,2.0,2.0,1.0,34.0,55,0
404,regular,39.0,web,13.0,734.0,56.46153846153846,33.410278320239975,3.0,5.0,45.0,165.0,221,1
405,bargain_hunter,66.0,web,7.0,145.28,20.754285714285714,10.560596348601496,3.0,4.0,10.0,114.0,128,0
406,regular,36.0,web,7.0,286.15999999999997,40.879999999999995,13.476118382778724,2.0,3.0,25.0,207.0,284,1
407,regular,22.0,mobile_app,7.0,384.61,54.94428571428572,39.49542119332436,3.0,4.0,18.0,58.0,82,1
408,bargain_hunter,28.0,web,1.0,53.77,53.77,0.0,1.0,1.0,89.0,0.0,118,1
409,bargain_hunter,26.0,web,3.0,91.74000000000001,30.580000000000002,20.615409285289488,2.0,2.0,21.0,138.0,217,0
410,bargain_hunter,29.0,mobile_app,4.0,108.21,27.0525,10.962622481261798,3.0,3.0,3.0,62.0,99,0
411,regular,44.0,web,12.0,731.22,60.935,47.749869776119425,3.0,5.0,47.0,206.0,274,0
412,regular,48.0,mobile_app,2.0,405.24,202.62,74.92503453452657,2.0,2.0,14.0,6.0,30,0
413,loyal_vip,35.0,web,28.0,3127.36,111.69142857142857,80.73608861773651,3.0,5.0,1.0,233.0,236,0
414,bargain_hunter,52.0,in_store,3.0,120.55,40.18333333333333,24.111408779524545,3.0,2.0,27.0,106.0,135,0
415,regular,51.0,web,12.0,832.07,69.33916666666667,53.50649297189561,3.0,4.0,71.0,226.0,309,0
416,one_off,19.0,mobile_app,1.0,16.55,16.55,0.0,1.0,1.0,88.0,0.0,105,1
417,regular,50.0,mobile_app,13.0,764.3,58.79230769230769,45.015802439040996,3.0,3.0,44.0,180.0,260,0
418,bargain_hunter,33.0,mobile_app,1.0,27.17,27.17,0.0,1.0,1.0,125.0,0.0,137,1
419,regular,28.0,web,1.0,78.35,78.35,0.0,1.0,1.0,7.0,0.0,14,1
420,regular,34.0,mobile_app,5.0,215.73000000000002,43.146,25.284014317350792,3.0,3.0,64.0,39.0,120,0
421,regular,38.0,web,23.0,1153.85,50.167391304347824,31.390304411827447,3.0,5.0,21.0,287.0,312,0
422,regular,26.0,web,7.0,477.7,68.24285714285715,51.38319755013491,3.0,3.0,1.0,149.0,151,0
423,regular,46.0,web,20.0,1016.06,50.803,29.470768407462938,3.0,5.0,36.0,293.0,353,0
424,regular,31.0,web,21.0,1073.67,51.12714285714286,44.9873095597922,3.0,5.0,1.0,352.0,353,0
425,bargain_hunter,30.0,web,4.0,111.49,27.8725,11.872498683933387,1.0,3.0,45.0,142.0,279,1
426,one_off,19.0,web,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21,0
427,regular,58.0,mobile_app,3.0,190.35999999999999,63.453333333333326,56.32022224151226,2.0,3.0,19.0,43.0,66,0
428,bargain_hunter,44.0,web,2.0,12.15,6.075,6.371032098490793,2.0,2.0,62.0,86.0,188,1
429,regular,28.0,mobile_app,5.0,368.90000000000003,73.78,55.3557797343692,2.0,3.0,30.0,137.0,185,0
430,regular,40.0,mobile_app,1.0,90.03,90.03,0.0,1.0,1.0,21.0,0.0,79,1
431,one_off,49.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10,1
432,regular,49.0,web,6.0,344.78,57.46333333333333,23.775063126449673,3.0,5.0,4.0,31.0,39,0
433,regular,66.0,mobile_app,15.0,887.88,59.192,50.070663523806886,3.0,5.0,28.0,275.0,304,1
434,bargain_hunter,31.0,in_store,2.0,100.28,50.14,34.80379577000187,2.0,1.0,88.0,13.0,246,1
435,regular,63.0,mobile_app,5.0,301.06,60.212,18.86304508821415,3.0,4.0,12.0,113.0,131,0
436,bargain_hunter,50.0,mobile_app,1.0,12.96,12.96,0.0,1.0,1.0,28.0,0.0,117,1
437,bargain_hunter,27.0,web,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,88,1
438,one_off,39.0,web,5.0,211.21,42.242000000000004,17.122506241785985,3.0,2.0,22.0,104.0,205,0
439,bargain_hunter,29.0,mobile_app,3.0,144.01,48.00333333333333,56.28198320362684,2.0,3.0,15.0,99.0,119,1
440,one_off,43.0,mobile_app,2.0,77.61,38.805,13.753226894078352,2.0,2.0,71.0,116.0,224,1
441,regular,46.0,mobile_app,10.0,641.87,64.187,24.379148216822053,3.0,5.0,40.0,145.0,298,0
442,regular,39.0,mobile_app,9.0,574.24,63.80444444444444,43.90969486090489,3.0,5.0,16.0,208.0,243,1
443,loyal_vip,43.0,in_store,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12,1
444,loyal_vip,51.0,in_store,21.0,2134.46,101.64095238095238,95.90187244807903,3.0,5.0,29.0,201.0,257,0
445,bargain_hunter,30.0,web,1.0,31.78,31.78,0.0,1.0,1.0,26.0,0.0,37,1
446,regular,18.0,web,8.0,676.16,84.52,47.431314851808914,3.0,4.0,8.0,180.0,275,0
447,bargain_hunter,30.0,in_store,1.0,26.87,26.87,0.0,1.0,1.0,229.0,0.0,237,1
448,regular,28.0,mobile_app,1.0,49.27,49.27,0.0,1.0,1.0,31.0,0.0,34,1
449,bargain_hunter,50.0,web,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,137,1
450,bargain_hunter,20.0,in_store,5.0,133.24,26.648000000000003,14.844895418964727,3.0,3.0,10.0,221.0,253,1
451,bargain_hunter,40.0,web,3.0,90.99000000000001,30.330000000000002,19.003702270873433,1.0,3.0,14.0,16.0,76,1
452,loyal_vip,28.0,web,12.0,1427.1100000000001,118.92583333333334,91.80144279499326,2.0,5.0,4.0,192.0,200,0
453,bargain_hunter,47.0,web,2.0,50.370000000000005,25.185000000000002,3.7830212793480267,2.0,2.0,32.0,5.0,53,0
454,regular,44.0,web,9.0,484.74,53.86,31.85977440284221,3.0,5.0,31.0,273.0,317,1
455,one_off,33.0,in_store,8.0,302.28999999999996,37.786249999999995,33.843938447569265,2.0,4.0,8.0,288.0,329,1
456,bargain_hunter,47.0,mobile_app,6.0,119.97,19.995,21.70770807800768,3.0,4.0,2.0,239.0,261,0
457,bargain_hunter,22.0,mobile_app,7.0,155.5,22.214285714285715,14.955141654453222,3.0,5.0,1.0,272.0,286,0
458,regular,34.0,web,20.0,838.52,41.926,32.7880107099499,3.0,5.0,16.0,262.0,284,0
459,one_off,70.0,mobile_app,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,325,1
460,bargain_hunter,57.0,mobile_app,2.0,25.98,12.99,5.345727265770298,2.0,1.0,27.0,59.0,122,0
461,regular,35.0,web,2.0,92.69999999999999,46.349999999999994,30.801571388486003,2.0,2.0,11.0,5.0,42,1
462,loyal_vip,35.0,web,42.0,5892.23,140.29119047619048,89.52834365752777,3.0,5.0,2.0,321.0,348,0
463,loyal_vip,28.0,web,31.0,4437.16,143.1341935483871,92.16981645398505,3.0,5.0,14.0,287.0,311,0
464,regular,35.0,web,17.0,896.47,52.73352941176471,28.879311353713156,3.0,5.0,2.0,104.0,107,0
465,bargain_hunter,23.0,mobile_app,9.0,202.82,22.535555555555554,14.328628782189096,3.0,5.0,86.0,183.0,270,0
466,bargain_hunter,59.0,mobile_app,2.0,36.53,18.265,6.031620843521251,2.0,2.0,43.0,28.0,77,1
467,bargain_hunter,20.0,mobile_app,18.0,424.96,23.608888888888888,13.263318673025323,3.0,5.0,3.0,348.0,360,0
468,bargain_hunter,33.0,mobile_app,4.0,52.21,13.0525,2.575284773897183,2.0,3.0,23.0,258.0,328,1
469,bargain_hunter,,in_store,5.0,97.15,19.43,15.712125890534356,3.0,3.0,25.0,180.0,307,1
470,regular,56.0,web,8.0,440.9,55.1125,39.59801501157783,3.0,4.0,8.0,37.0,51,0
471,bargain_hunter,63.0,web,3.0,88.82000000000001,29.60666666666667,12.577695867420763,2.0,2.0,4.0,150.0,226,0
472,bargain_hunter,35.0,web,4.0,45.980000000000004,11.495000000000001,7.937499606299203,2.0,3.0,37.0,240.0,334,1
473,regular,44.0,in_store,6.0,120.0,20.0,10.813508218889929,3.0,4.0,34.0,64.0,104,1
474,bargain_hunter,32.0,mobile_app,5.0,114.72999999999999,22.945999999999998,8.392861848022994,3.0,2.0,2.0,173.0,189,0
475,regular,26.0,web,2.0,56.17999999999999,28.089999999999996,16.36245091665671,2.0,2.0,53.0,11.0,66,1
476,bargain_hunter,23.0,web,4.0,173.73000000000002,43.432500000000005,9.58510780673158,2.0,4.0,5.0,218.0,243,0
477,regular,39.0,web,1.0,23.87,23.87,0.0,1.0,1.0,7.0,0.0,16,1
478,loyal_vip,18.0,mobile_app,7.0,695.8199999999999,99.40285714285713,75.85206912455448,2.0,4.0,11.0,60.0,73,0
479,loyal_vip,53.0,in_store,32.0,4232.41,132.2628125,103.33077192839774,3.0,5.0,1.0,214.0,229,0
480,regular,58.0,mobile_app,5.0,258.71000000000004,51.742000000000004,35.777206011649376,3.0,4.0,6.0,35.0,48,1
481,bargain_hunter,38.0,web,4.0,78.61,19.6525,15.52384912535118,3.0,4.0,3.0,46.0,85,1
482,loyal_vip,31.0,web,51.0,6192.76,121.42666666666668,71.76774711990524,3.0,5.0,1.0,211.0,218,0
483,loyal_vip,27.0,web,30.0,3249.08,108.30266666666667,72.41719604002112,3.0,5.0,5.0,262.0,273,0
